,Class,Cluster,X,Y
85,6,162,-12.666371,-102.842064
86,8,88,-30.073563,46.208508
87,1,88,-42.06463,94.64536
88,3,112,89.787346,0.27949837
89,7,251,-45.498222,11.288051
90,7,112,-3.9218032,99.978714
91,7,67,19.052746,107.564514
92,9,251,-49.63453,-29.205324
93,7,112,-31.568207,18.706432
94,8,88,-7.7101746,-2.266327
95,0,112,62.613796,-95.11571
96,1,88,-20.71877,-65.87363
97,0,112,85.216385,-79.08799
98,7,88,-21.429283,91.67492
99,9,88,-67.32512,-3.0572932
100,7,67,10.00355,85.03834
101,3,88,-1.6290525,56.121254
102,9,251,-21.410156,-40.340527
103,8,88,-20.885225,30.607193
104,5,112,46.0825,-39.617046
105,1,67,38.16126,49.712612
106,7,251,-26.955276,9.288687
107,8,88,-16.013037,19.998102
108,8,88,-89.713936,54.725746
109,0,112,74.89418,76.72151
110,6,162,-49.25986,-97.50659
111,1,88,-59.31621,54.735687
112,5,134,32.083527,-45.692505
113,9,251,-54.14214,-26.396553
114,4,251,-66.980774,-67.07737
115,3,88,65.20567,3.3842475
116,8,88,4.3096733,33.538208
117,3,112,91.75272,-4.435433
118,6,162,-14.053517,-105.914
119,3,112,65.25403,-22.147501
120,1,88,-95.84047,42.391155
121,3,67,15.61455,45.72201
122,0,112,100.66285,-48.96983
123,0,112,112.38871,-49.209454
124,0,112,114.069176,-42.819237
125,5,134,38.25676,-57.474754
126,4,251,-94.21275,-31.719076
127,8,88,-1.543373,-5.72667
128,3,88,-18.08618,-63.432056
129,9,130,-41.48883,-23.532217
130,7,88,-51.58987,18.663054
131,6,162,-44.313,-77.22446
132,8,88,-3.8514705,58.017666
133,3,88,9.860091,65.220726
134,6,112,77.613716,-36.534657
135,4,130,-80.1295,-22.692966
136,8,88,-22.268782,31.272575
137,2,117,47.096493,29.698664
138,2,213,33.364323,46.563595
139,5,88,3.6991823,-21.435713
140,3,88,52.238102,-14.478534
141,7,88,-12.644322,84.262985
142,2,195,23.293007,15.714781
143,2,117,39.754883,16.651066
144,3,88,52.714138,-3.6944149
145,5,112,19.405437,-19.435085
146,7,251,-36.512333,23.130547
147,7,251,24.068377,81.23456
148,8,88,2.0165234,25.72507
149,1,88,-35.556534,89.11493
150,3,112,64.43496,-15.486709
151,6,97,3.2487128,-90.82885
152,5,134,53.295197,-67.70839
153,2,88,43.789555,72.37051
154,8,88,-4.0734105,28.85802
155,8,88,-32.61102,36.911472
156,6,150,-5.2178626,-39.109425
157,7,67,1.2153443,76.137924
158,3,112,43.90409,-32.869225
159,9,251,-50.909283,-36.2499
160,3,112,21.614202,-15.005263
161,8,88,-2.0512938,-2.7414923
162,8,88,5.7927923,49.953922
163,8,88,-0.55464166,45.992462
164,7,130,-42.715588,9.164046
165,0,112,78.732475,-39.91497
166,9,251,-54.82932,-2.3344421
167,1,88,-38.90619,77.988785
168,8,88,-27.070522,34.017864
169,4,87,-74.63385,-80.21919
170,6,162,-17.644634,-96.6461
171,2,112,67.01745,-32.712822
172,8,88,-13.450516,46.387154
173,6,162,-48.50948,-93.91512
174,0,112,69.579796,-46.70363
175,0,112,87.574745,-79.4143
176,9,88,-68.73533,-0.85986614
177,0,112,81.587364,-87.16492
178,3,88,68.01843,34.88379
179,2,88,22.343176,46.51781
180,8,88,4.894811,-2.2001956
181,4,5,-83.39081,-22.266102
182,6,162,-25.493406,-88.90558
183,3,112,77.127495,-21.184475
184,0,112,122.52801,-1.1513582
185,5,112,19.352888,-19.538174
186,2,213,32.586414,29.137331
187,2,195,29.100224,29.821127
188,0,112,82.36653,49.233395
189,9,251,-34.73942,-43.074085
190,6,162,-37.547626,-69.7727
191,2,213,64.88075,47.077805
192,5,134,47.529335,-66.25214
193,1,88,-80.214066,68.652275
194,8,88,-16.30069,55.36693
195,6,162,-42.77912,-102.783615
196,4,251,-108.29872,-22.327433
197,1,88,-39.144276,80.31247
198,1,88,-77.44562,39.670662
199,5,134,34.947933,-45.552937
200,8,88,-10.68001,3.681725
201,1,88,-89.12971,48.621346
202,7,67,-10.65757,113.192924
203,6,97,20.705515,-99.907486
204,5,134,28.226807,-56.76193
205,9,240,-12.472824,-25.091585
206,2,162,16.67025,18.097973
207,6,162,-39.60918,-67.76943
208,4,186,-109.36528,-12.691041
209,3,112,44.131588,-19.158646
210,1,88,-87.87347,67.02426
211,3,88,82.06521,28.497572
212,3,88,62.481304,-15.586017
213,4,251,-84.612625,-77.58569
214,2,195,33.575317,17.49662
215,1,88,-49.91982,92.42169
216,9,251,-43.90037,-7.5394406
217,3,88,51.946022,-13.390521
218,2,117,37.184772,6.0517545
219,5,134,48.91314,-59.002834
220,9,88,-59.279587,-3.8512251
221,2,67,54.214184,69.42662
222,7,251,36.11396,95.11763
223,0,112,106.8397,35.8327
224,3,112,46.301586,-33.124367
225,8,88,-21.711245,35.231457
226,4,251,-66.59435,-72.390205
227,8,88,45.536015,-18.91199
228,7,251,13.493564,98.66992
229,2,67,56.312313,55.207035
230,2,67,35.658974,45.818237
231,3,134,55.490677,1.5784079
232,6,134,-28.365368,-79.15249
233,2,117,46.978935,31.440958
234,8,88,-0.31436828,48.414864
235,7,67,19.126078,100.545074
236,5,112,17.581232,-20.978962
237,1,88,-45.83275,86.89415
238,8,134,16.052011,-49.562695
239,4,88,-78.495155,-2.9946055
240,7,67,3.8784232,87.747894
241,7,251,20.427343,93.015045
242,1,88,-64.06912,67.08729
243,7,67,26.723986,85.76307
244,2,67,35.003872,60.05775
245,6,97,-0.673452,-71.42695
246,7,251,33.85593,100.41117
247,6,134,-25.518965,-80.622955
248,4,251,-103.77568,-28.719526
249,1,88,-56.225246,70.281456
250,0,112,67.959274,85.88919
251,5,97,17.827095,-71.84107
252,6,162,-14.938044,-74.006935
253,1,88,-72.75889,50.35218
254,4,130,-69.35505,-29.010433
255,5,112,53.308273,-43.157734
256,6,162,-21.934696,-82.049126
257,2,162,15.40525,11.778604
258,9,251,-37.838123,-28.08796
259,3,112,87.710106,-9.631792
260,7,78,-9.454583,94.11805
261,7,67,-0.8578266,104.07023
262,4,88,-54.884686,6.398075
263,4,88,-63.781635,-40.311546
264,9,251,-46.274303,-39.291573
265,1,88,-36.09286,80.00864
266,6,134,2.9760504,-96.8134
267,3,91,75.78083,12.933564
268,1,88,-73.194725,55.82527
269,5,112,51.759853,-45.341988
270,4,251,-69.860214,-73.29626
271,0,112,114.37657,7.109186
272,0,112,104.693825,-51.048866
273,7,67,1.4529251,86.61493
274,3,88,61.054432,-13.508152
275,3,67,3.664364,61.8054
276,0,112,92.63445,47.12745
277,8,88,-1.035142,4.6963553
278,7,251,13.224334,110.710106
279,5,134,20.849018,-66.13209
280,7,112,-31.731268,11.219766
281,9,88,-66.12681,0.11105179
282,4,251,-69.50028,-35.45711
283,4,87,-81.32346,-53.328342
284,0,112,96.135506,35.723404
285,3,112,43.274624,-26.063702
286,5,134,46.345615,-57.229614
287,2,117,56.998123,65.860344
288,5,134,37.14207,-52.85396
289,8,88,-11.921265,-4.999766
290,1,88,-86.59751,44.109196
291,9,251,-37.133556,-45.336548
292,4,88,-82.28632,-9.950662
293,1,88,-66.39638,80.38059
294,1,88,-72.65139,38.187454
295,4,87,-101.41159,-34.7031
296,4,88,-75.82681,-22.605295
297,9,251,-28.318213,-36.381653
298,8,88,-12.173292,40.088017
299,7,67,7.7595134,96.93989
300,5,134,52.71054,-75.94369
301,7,112,13.437721,116.935356
302,3,88,31.618307,22.786821
303,9,130,-54.363926,-20.416866
304,5,134,23.785145,-56.43155
305,8,88,-7.02981,-13.176776
306,0,112,8.875232,-40.712936
307,9,130,-27.957367,-23.299881
308,2,67,40.203575,43.23337
309,0,112,63.753036,-41.592083
310,3,91,68.53455,24.940676
311,1,88,-76.38355,63.721264
312,4,251,-64.98999,-47.418823
313,8,88,-33.24063,48.936882
314,4,251,-64.48019,-65.182076
315,7,88,-11.12659,108.72833
316,2,88,44.679016,1.8761395
317,9,251,-18.974375,-44.74287
318,8,88,-23.50514,36.2019
319,9,130,-44.69222,-20.25734
320,7,112,42.398632,95.39391
321,9,251,-21.96962,-24.530115
322,7,67,0.46344608,111.857376
323,6,97,19.01978,-93.86357
324,3,88,58.3624,-20.090128
325,8,88,-9.519372,46.655453
326,6,97,6.597542,-73.359375
327,1,88,-82.33871,63.86287
328,2,195,22.675045,19.649778
329,1,88,-56.967896,35.545845
330,5,134,15.588746,-57.490826
331,8,88,-0.5679787,6.0028634
332,9,88,-71.86382,12.215551
333,7,251,-44.41133,17.331066
334,2,67,29.292522,59.736343
335,7,112,-34.54423,11.0210285
336,2,195,37.915012,28.107334
337,7,78,-59.62248,17.67875
338,3,112,88.60518,-8.185214
339,2,67,33.802513,70.42598
340,1,88,-63.838,63.971355
341,9,251,-26.103277,-52.936283
342,3,88,67.55332,0.5885714
343,8,88,-23.349886,53.750175
344,2,67,62.44701,55.26
345,2,67,31.137896,45.777622
346,8,88,-6.199689,31.837498
347,6,134,-4.316013,-93.39128
348,9,130,-54.739403,-9.901087
349,3,88,47.701443,-2.838384
350,7,67,15.720701,112.15034
351,4,87,-67.949066,-44.245777
352,1,88,-75.76827,31.228878
353,4,87,-87.89166,-59.41276
354,0,112,111.93837,27.401873
355,6,97,-0.2780693,-69.8799
356,9,251,-51.755302,-41.486485
357,3,88,43.118786,-16.03061
358,7,78,-82.53767,3.1698403
359,7,251,21.499512,103.89656
360,1,88,-90.26647,40.534107
361,3,88,67.89995,26.867065
362,1,88,-51.741756,80.88048
363,0,162,-6.061948,-44.779644
364,8,88,-7.5849347,50.99227
365,7,251,0.6678295,71.08463
366,4,88,-4.1947093,-18.944075
367,8,88,-18.924353,34.633896
368,2,134,43.69835,14.474923
369,1,88,-88.00519,63.159378
370,4,87,-94.44151,-61.423138
371,4,251,-82.429535,-57.44549
372,4,87,-68.423134,-49.253845
373,1,88,-93.97201,41.878624
374,3,112,55.292473,-22.109793
375,4,87,-90.57901,-45.65075
376,1,88,-70.6135,47.94338
377,7,112,42.40893,95.52631
378,9,88,-78.48474,-10.615193
379,2,67,55.40085,43.944904
380,3,134,65.906944,28.029306
381,5,112,45.77625,-44.023132
382,0,112,64.61289,-98.93956
383,0,112,102.767975,-24.74927
384,0,112,99.35261,27.995438
385,5,112,13.212798,-24.020134
386,9,251,-29.498135,-12.813665
387,0,112,105.49563,27.933603
388,5,134,24.306211,-46.093224
389,6,162,0.5407756,-108.10749
390,5,134,51.87111,-55.958263
391,5,112,50.552967,73.88755
392,4,5,-70.21868,-45.18445
393,3,88,71.34528,15.924747
394,1,88,-35.563507,85.48097
395,7,112,-31.876776,10.267032
396,2,117,32.01651,8.294841
397,0,112,87.980965,61.33631
398,4,162,-90.76912,-58.734287
399,0,112,60.59633,-36.02715
400,0,112,83.771164,55.719864
401,6,134,-25.25352,-79.04331
402,7,112,18.09044,108.39673
403,4,162,-53.351612,-79.71476
404,0,112,99.70507,-28.589539
405,8,88,9.05957,11.12923
406,9,251,-30.740248,-14.833986
407,6,97,16.76129,-96.11448
408,8,88,-0.5630681,35.89162
409,4,87,-67.39422,-44.9673
410,7,67,-8.545893,111.564285
411,5,88,8.018629,-22.496925
412,7,88,-52.563496,20.179981
413,3,112,71.02181,-26.805279
414,2,67,38.706272,60.421886
415,8,88,-1.5799835,58.744617
416,5,88,26.863098,-19.140575
417,3,88,50.38887,0.21701458
418,6,162,3.9726496,-79.51468
419,4,88,-97.26987,1.1630452
420,4,251,-63.261677,-66.61548
421,1,88,-88.370926,32.884884
422,9,251,-51.81795,-41.63288
423,9,130,-35.92493,-3.0165536
424,4,87,-98.478325,-37.174934
425,0,112,110.98082,8.476937
426,6,162,-11.655762,-100.04147
427,6,162,-12.396334,-83.12915
428,5,134,23.610233,-52.673214
429,0,112,87.46811,46.78109
430,1,88,-60.018017,89.662445
431,7,88,-3.9450605,67.97423
432,1,88,-78.73671,52.32022
433,3,88,66.61662,32.541203
434,4,5,-76.008865,-35.745247
435,8,88,-4.635437,-3.2425354
436,8,88,-12.584931,29.493069
437,5,112,41.383556,-32.90647
438,3,88,71.43171,30.795792
439,5,134,52.227135,-57.04241
440,1,134,38.316013,-23.702322
441,4,5,-97.38354,-21.148024
442,1,88,-54.66235,91.35483
443,1,88,-38.810814,84.90296
444,8,88,-3.3790658,35.469025
445,0,112,72.042435,-67.438034
446,7,67,16.44016,91.20833
447,3,88,83.35008,10.191029
448,7,67,13.455174,105.564095
449,5,134,21.037388,-45.751827
450,5,88,16.141329,-20.917171
451,1,88,41.42278,-3.3337073
452,0,112,72.54414,-53.932938
453,3,88,50.351982,-0.9055503
454,3,91,65.64414,12.000517
455,7,88,-13.032734,86.5601
456,1,88,-68.26052,30.827547
457,1,88,-42.601147,70.64405
458,1,88,-56.51347,53.42355
459,5,97,29.876083,-40.25927
460,2,195,34.210827,23.968878
461,1,88,-32.166195,72.42202
462,1,88,-55.51886,53.17401
463,1,88,-86.24619,39.524788
464,8,88,-19.262182,2.0112484
465,9,251,-33.21008,-27.788387
466,1,88,-60.281673,60.927284
467,7,251,24.961294,82.22874
468,6,162,-0.68081,-114.58016
469,1,88,-68.08631,77.75116
470,8,67,9.835656,47.098694
471,2,213,65.07336,46.70042
472,1,88,-57.68679,59.001713
473,7,67,1.8401244,105.96698
474,7,251,34.90561,98.53039
475,5,97,44.506504,-84.89302
476,3,91,67.5154,14.714109
477,2,67,61.541847,49.13532
478,5,134,28.744133,-39.175125
479,6,162,-29.879675,-88.24796
480,6,134,-4.197372,-90.239136
481,9,251,-31.924103,-56.501263
482,0,112,85.706184,-78.31531
483,8,88,0.4299929,46.99095
484,2,67,30.753788,49.0717
485,1,88,-51.425728,70.709724
486,1,88,-45.992443,82.35123
487,6,162,-28.597,-94.747826
488,6,134,1.341843,-101.61019
489,2,195,20.796879,9.311386
490,1,88,-75.91459,70.64853
491,9,112,99.76697,-40.765858
492,0,112,89.50396,64.396164
493,5,134,41.700897,-52.584286
494,8,88,-8.7643175,6.967297
495,1,88,-85.17077,38.418026
496,6,134,4.126503,-107.87725
497,7,251,-27.64291,12.568715
498,0,112,111.83529,45.220024
499,9,88,-86.21526,2.9818468
500,5,112,95.30602,-54.633595
501,2,67,16.314774,63.434258
502,6,97,22.098726,-105.346436
503,8,88,-14.5081,5.8508587
504,2,67,28.74903,59.340477
505,0,112,95.30549,-54.960213
506,4,251,-94.4152,-41.483585
507,3,112,71.59733,7.426161
508,8,88,5.2301016,31.8567
509,6,97,25.934454,-81.27643
510,7,88,-81.41676,0.71997476
511,3,88,51.710365,7.629744
512,7,67,13.72406,46.453228
513,1,88,-53.897606,60.98053
514,8,88,-9.956483,59.49534
515,1,88,-54.02483,53.084568
516,6,162,-29.430399,-104.40764
517,3,88,49.83168,-25.381754
518,0,112,77.59205,65.708435
519,4,87,-75.48169,-41.250706
520,0,112,114.81049,37.779827
521,9,88,-57.359413,7.8301682
522,6,134,-18.09959,-72.747406
523,7,112,39.817547,89.26661
524,1,88,-85.362465,71.79998
525,8,88,-10.616365,43.556572
526,1,88,8.3383665,-1.0484972
527,5,134,8.762522,-89.97058
528,2,117,38.77155,16.935678
529,7,112,25.820938,96.859634
530,9,130,-40.916035,-10.068623
531,2,67,40.343964,61.035255
532,9,251,-44.78424,-14.582736
533,5,97,40.51978,-74.36205
534,2,117,32.167908,6.8197513
535,8,88,5.296582,42.796787
536,6,162,-53.767235,-82.598015
537,3,88,50.501305,-6.7480745
538,0,112,62.568096,-94.84591
539,2,117,52.380302,35.916443
540,1,88,-31.016066,77.53416
541,7,112,22.883657,105.99908
542,3,88,-56.62676,10.164554
543,7,251,-49.40737,17.546993
544,4,88,-74.021484,-22.317604
545,4,87,-95.59408,-65.9948
546,2,195,32.245293,30.602903
547,5,134,43.21988,-82.214386
548,1,88,-55.60342,91.42301
549,2,117,33.355503,-1.6783655
550,3,112,78.45288,5.2030835
551,1,88,-78.92117,52.87963
552,2,67,42.18504,47.12646
553,0,112,69.55986,-76.58677
554,7,112,-50.218525,20.337305
555,1,88,-48.154465,42.22588
556,2,117,40.889317,6.1594396
557,6,134,-2.0455828,-83.609924
558,9,251,-19.182684,-45.71359
559,6,134,-9.437439,-85.61448
560,4,87,-60.996002,-60.462135
561,7,67,9.614877,109.34812
562,2,251,-72.570724,-80.90998
563,1,134,48.016056,20.553009
564,0,112,116.940445,5.4999256
565,7,112,54.192886,77.659424
566,3,88,60.578564,-5.985502
567,0,112,116.17373,33.89041
568,1,88,-64.8536,56.882835
569,8,88,-34.4317,35.33574
570,1,88,-64.946625,65.176384
571,9,251,-63.971615,-6.0547433
572,0,112,115.66795,36.105434
573,1,88,-98.196335,42.37758
574,0,112,69.3261,-33.097404
575,3,213,44.592514,-8.240037
576,3,88,78.79634,36.09055
577,6,162,-16.126501,-93.639694
578,2,67,37.71505,48.75552
579,9,130,-51.200428,-24.942776
580,6,134,-9.94672,-78.446976
581,4,251,-68.508095,-70.03707
582,1,67,33.435272,52.488148
583,0,112,96.47569,49.421757
584,7,67,13.11437,113.940674
585,4,87,-66.96262,-60.902206
586,0,112,107.749725,-12.756979
587,6,162,-7.5512533,-48.6107
588,4,130,-93.28896,-28.07537
589,4,130,-96.5445,-27.602943
590,7,67,18.861965,95.04888
591,6,134,11.290186,-86.710144
592,8,88,1.2700251,13.487402
593,5,97,34.826645,-61.363327
594,3,112,82.806,26.653051
595,9,130,-31.078783,-5.824996
596,7,251,32.867558,101.14388
597,8,88,-11.155318,-4.715169
598,8,88,8.031136,30.65142
599,1,88,-95.24294,43.131172
600,4,88,-87.35311,-14.2895565
601,1,88,-58.76268,84.38231
602,9,130,-51.147038,-7.656382
603,4,88,-90.58951,-2.708975
604,8,88,-13.12615,51.185486
605,5,112,29.79659,-33.985973
606,2,5,-41.10727,-67.38818
607,0,112,76.84565,-58.24018
608,4,87,-74.61473,-67.65241
609,1,88,-39.557697,80.487885
610,2,67,63.873627,53.9077
611,2,67,32.621258,69.163536
612,2,112,58.693264,67.35176
613,8,88,-0.11638833,1.7066349
614,0,112,10.573973,-37.72966
615,0,112,89.78647,-51.339306
616,7,112,-37.054573,17.279398
617,6,162,-32.25788,-105.18702
618,9,251,-26.23556,-49.226894
619,8,134,21.392498,-70.78972
620,7,112,18.717237,78.719894
621,8,88,0.00022163312,7.6491866
622,7,251,-33.85354,20.35575
623,1,88,-69.18879,71.49964
624,3,88,63.234715,-2.9545398
625,6,162,-40.69638,-67.34642
626,4,87,-73.937386,-47.979424
627,8,88,-15.135181,25.812054
628,9,88,-64.015274,3.4365597
629,9,130,-21.974062,-15.991218
630,8,88,6.7459717,37.22229
631,0,112,98.3411,-65.065956
632,4,251,-68.13537,-75.229836
633,0,112,77.93495,-93.850136
634,0,112,7.045801,-41.37882
635,1,88,-92.50636,33.925667
636,7,67,3.3848042,98.5198
637,5,88,5.198525,-20.827312
638,3,88,41.778393,-2.925764
639,0,112,73.49553,-98.62771
640,2,162,17.13233,8.269846
641,8,88,-3.1739557,37.54148
642,6,97,22.034197,-105.544525
643,1,88,-94.243706,32.68523
644,7,67,14.091863,63.602394
645,7,67,-3.7452013,107.9693
646,1,88,-57.719643,66.54451
647,5,134,41.281643,-50.774136
648,5,97,35.40386,-65.49867
649,7,67,10.645966,100.70099
650,1,88,-70.13674,55.7695
651,6,134,7.8034225,-64.25995
652,2,67,37.542507,72.11574
653,1,88,-47.683662,81.13846
654,4,88,-87.717186,-11.117422
655,7,112,-4.4886894,100.720406
656,2,195,25.840128,20.835989
657,4,251,-89.05306,-74.44179
658,4,251,-80.0224,-39.709686
659,6,97,13.036695,-95.581894
660,8,88,12.708932,31.724081
661,7,251,19.065237,80.717964
662,5,112,-0.17116165,-37.80968
663,0,112,4.1501775,-39.303726
664,5,88,3.3508065,-14.738314
665,5,88,7.326524,-19.549532
666,9,251,-36.106148,-28.928925
667,0,112,66.659805,-83.91725
668,2,195,33.388016,32.436543
669,7,112,-40.881012,22.496998
670,6,97,13.383217,-84.34249
671,2,195,23.770351,13.8636265
672,7,67,5.41183,104.69198
673,4,130,-66.19932,-24.222273
674,5,112,21.607433,-22.717697
675,7,251,9.562119,103.96665
676,3,88,51.82669,-10.54089
677,7,251,-41.683937,10.620463
678,2,195,23.40301,12.976322
679,3,112,85.839325,-21.971346
680,5,134,24.892542,-57.36092
681,3,134,42.566917,-53.74465
682,7,88,-63.806396,5.9315157
683,1,88,-53.36244,50.269176
684,4,87,-88.98732,-64.71806
685,0,112,100.568825,-26.581795
686,8,88,-9.604166,24.75774
687,7,67,-1.6520404,86.70034
688,4,186,-110.13886,-13.382979
689,4,88,-4.037476,-19.997591
690,6,162,-1.6652942,-82.0874
691,1,88,-80.90536,40.968708
692,8,88,-25.354366,31.875498
693,4,88,-81.849205,-5.049886
694,3,134,63.205322,-19.314754
695,0,112,69.933586,82.31975
696,8,88,-7.6956615,18.085833
697,1,88,-38.398643,88.93288
698,9,251,-44.639885,-55.806053
699,0,112,76.79865,64.89646
700,3,88,24.615288,-16.627592
701,2,162,18.910006,0.7318273
702,2,195,21.519983,16.179583
703,6,162,-4.319175,-74.17883
704,4,88,-72.70898,8.792134
705,0,112,88.43619,-55.72943
706,0,162,-5.68223,-43.5077
707,2,195,33.74991,17.427505
708,4,87,-93.36208,-65.991974
709,5,134,33.925716,-65.68052
710,1,88,-70.503105,60.887623
711,5,134,50.58476,-65.700935
712,3,88,65.50632,-2.8254142
713,4,251,-78.9654,-41.158012
714,6,134,-6.0206127,-105.43133
715,0,112,13.717525,-36.29568
716,1,88,-81.945694,64.357704
717,4,162,-71.63196,-56.77232
718,1,88,-92.52154,34.223396
719,4,87,-83.98055,-65.45244
720,3,112,69.56542,-18.473291
721,1,88,-77.98101,30.628733
722,8,88,-23.258688,32.79031
723,5,134,23.359953,-50.90008
724,7,88,-18.406895,85.521904
725,2,195,27.012768,14.76383
726,5,134,29.569056,-35.30633
727,1,88,-65.240005,80.73264
728,8,88,-0.21991722,1.7510134
729,2,87,27.299318,30.321476
730,4,87,-96.99435,-46.34965
731,3,112,68.93036,-25.224365
732,7,112,-1.523025,94.91298
733,1,88,-75.407425,48.60675
734,7,251,-47.216076,17.316128
735,8,88,-9.743881,56.31926
736,6,134,-25.39632,-79.10039
737,3,88,-10.738968,82.695755
738,7,88,-5.7942047,71.49173
739,8,88,-29.771458,50.102398
740,1,88,-82.25284,72.09271
741,0,112,84.7944,46.184017
742,4,87,-92.0773,-53.581326
743,7,67,15.700963,105.16687
744,6,162,-33.650036,-96.92275
745,5,88,0.83241546,54.04804
746,2,112,54.852436,72.37446
747,2,67,37.06704,60.009243
748,7,112,21.990042,115.13677
749,1,88,-30.28695,79.30518
750,2,67,29.757425,59.34788
751,2,186,-73.115135,-81.308586
752,1,88,-85.9911,30.651306
753,0,112,0.36608094,-37.92376
754,3,88,5.2857337,63.50747
755,8,88,-4.4273677,0.824071
756,6,134,-13.685762,-79.37072
757,5,112,18.240013,-11.269484
758,8,88,-15.897889,56.90621
759,8,88,6.857561,31.82481
760,2,117,56.200577,37.10661
761,1,88,-74.71919,50.92839
762,0,112,94.99829,34.468513
763,2,67,41.45888,41.47362
764,2,67,46.079193,44.05313
765,7,251,-32.723885,10.270814
766,8,88,-3.9430754,19.054691
767,3,112,45.44657,-20.723877
768,7,67,11.349869,94.97988
769,8,88,-34.885708,39.72067
770,9,251,-64.111664,-12.076368
771,7,67,14.0887785,98.99322
772,6,162,-11.94783,-106.8455
773,5,134,30.170893,-38.998096
774,1,88,-96.61285,36.783024
775,4,87,-82.44022,-58.078983
776,1,88,-91.43979,55.841114
777,8,88,-15.54329,56.404793
778,0,112,64.54754,-98.90681
779,9,130,-65.871826,-10.994876
780,7,67,8.243861,69.57067
781,7,112,-47.528957,18.962854
782,6,88,-25.788515,-68.274826
783,0,112,78.29209,-93.22842
784,3,88,79.790955,-3.9096375
785,8,88,2.4359212,9.437334
786,3,67,30.336685,69.58678
787,6,162,-5.4809766,-118.201035
788,7,88,-6.1274195,93.44718
789,6,162,-17.567305,-78.654434
790,4,251,-66.21275,-73.32383
791,9,251,-50.826763,-35.62049
792,6,162,-16.183601,-91.5167
793,7,67,10.909139,116.829544
794,1,88,-76.292564,59.506516
795,3,88,59.613976,1.6347181
796,0,112,95.104485,-74.38823
797,4,87,-73.81865,-68.71937
798,1,88,-63.98692,43.735184
799,5,97,39.55673,-73.62655
800,1,88,-97.05861,39.93579
801,5,134,27.816608,-75.826004
802,2,195,25.662275,24.40116
803,6,162,-7.510431,-94.62705
804,4,87,-109.00695,-19.16812
805,0,112,112.02532,8.101174
806,1,88,-38.417408,88.87044
807,1,88,-39.43183,85.252144
808,7,112,20.356438,114.186325
809,9,251,-26.07891,-20.406796
810,8,134,34.880196,-75.21569
811,8,88,-1.7803286,37.166695
812,7,251,-5.753143,95.08089
813,5,134,46.9547,-58.52407
814,6,134,-2.3754354,-86.87806
